date,store_id,sku_id,sku_name,category,units_sold,price_per_unit_usd,revenue_usd,promotion_flag,unit_of_measure
04-06-2025,Giant_Store_001,1004,Strawberries,Fruit,112,2.44,273.28,0,pint
05-06-2025,Giant_Store_001,1004,Strawberries,Fruit,118,2.44,287.92,0,pint
06-06-2025,Giant_Store_001,1004,Strawberries,Fruit,116,2.44,283.04,0,pint
07-06-2025,Giant_Store_001,1004,Strawberries,Fruit,152,2.44,370.88,0,pint
08-06-2025,Giant_Store_001,1004,Strawberries,Fruit,142,2.44,346.48,0,pint
09-06-2025,Giant_Store_001,1004,Strawberries,Fruit,149,2.44,363.56,0,pint
10-06-2025,Giant_Store_001,1004,Strawberries,Fruit,158,2.15,339.26,1,pint
11-06-2025,Giant_Store_001,1004,Strawberries,Fruit,93,2.44,226.92,0,pint
12-06-2025,Giant_Store_001,1004,Strawberries,Fruit,105,2.44,256.2,0,pint
13-06-2025,Giant_Store_001,1004,Strawberries,Fruit,123,2.44,300.12,0,pint
14-06-2025,Giant_Store_001,1004,Strawberries,Fruit,158,2.44,385.52,0,pint
15-06-2025,Giant_Store_001,1004,Strawberries,Fruit,188,2.44,458.72,0,pint
16-06-2025,Giant_Store_001,1004,Strawberries,Fruit,125,2.44,305,0,pint
17-06-2025,Giant_Store_001,1004,Strawberries,Fruit,181,2.15,388.64,1,pint
18-06-2025,Giant_Store_001,1004,Strawberries,Fruit,120,2.44,292.8,0,pint
19-06-2025,Giant_Store_001,1004,Strawberries,Fruit,135,2.44,329.4,0,pint
20-06-2025,Giant_Store_001,1004,Strawberries,Fruit,91,2.44,222.04,0,pint
21-06-2025,Giant_Store_001,1004,Strawberries,Fruit,170,2.44,414.8,0,pint
22-06-2025,Giant_Store_001,1004,Strawberries,Fruit,153,2.44,373.32,0,pint
23-06-2025,Giant_Store_001,1004,Strawberries,Fruit,152,2.44,370.88,0,pint
24-06-2025,Giant_Store_001,1004,Strawberries,Fruit,153,2.44,373.32,0,pint
25-06-2025,Giant_Store_001,1004,Strawberries,Fruit,139,2.44,339.16,0,pint
26-06-2025,Giant_Store_001,1004,Strawberries,Fruit,120,2.44,292.8,0,pint
27-06-2025,Giant_Store_001,1004,Strawberries,Fruit,121,2.44,295.24,0,pint
28-06-2025,Giant_Store_001,1004,Strawberries,Fruit,132,2.44,322.08,0,pint
29-06-2025,Giant_Store_001,1004,Strawberries,Fruit,155,2.44,378.2,0,pint
30-06-2025,Giant_Store_001,1004,Strawberries,Fruit,97,2.44,236.68,0,pint
01-07-2025,Giant_Store_001,1004,Strawberries,Fruit,124,2.44,302.56,0,pint
02-07-2025,Giant_Store_001,1004,Strawberries,Fruit,150,2.44,366,0,pint
03-07-2025,Giant_Store_001,1004,Strawberries,Fruit,118,2.44,287.92,0,pint
04-07-2025,Giant_Store_001,1004,Strawberries,Fruit,136,2.44,331.84,0,pint
05-07-2025,Giant_Store_001,1004,Strawberries,Fruit,179,2.44,436.76,0,pint
06-07-2025,Giant_Store_001,1004,Strawberries,Fruit,186,2.44,453.84,0,pint
07-07-2025,Giant_Store_001,1004,Strawberries,Fruit,118,2.44,287.92,0,pint
08-07-2025,Giant_Store_001,1004,Strawberries,Fruit,144,2.15,309.2,1,pint
09-07-2025,Giant_Store_001,1004,Strawberries,Fruit,103,2.44,251.32,0,pint
10-07-2025,Giant_Store_001,1004,Strawberries,Fruit,108,2.44,263.52,0,pint
11-07-2025,Giant_Store_001,1004,Strawberries,Fruit,119,2.44,290.36,0,pint
12-07-2025,Giant_Store_001,1004,Strawberries,Fruit,163,2.15,349.99,1,pint
13-07-2025,Giant_Store_001,1004,Strawberries,Fruit,140,2.44,341.6,0,pint
14-07-2025,Giant_Store_001,1004,Strawberries,Fruit,153,2.44,373.32,0,pint
15-07-2025,Giant_Store_001,1004,Strawberries,Fruit,151,2.44,368.44,0,pint
16-07-2025,Giant_Store_001,1004,Strawberries,Fruit,112,2.15,240.49,1,pint
17-07-2025,Giant_Store_001,1004,Strawberries,Fruit,249,2.15,534.65,1,pint
18-07-2025,Giant_Store_001,1004,Strawberries,Fruit,158,2.44,385.52,0,pint
19-07-2025,Giant_Store_001,1004,Strawberries,Fruit,120,2.44,292.8,0,pint
20-07-2025,Giant_Store_001,1004,Strawberries,Fruit,162,2.44,395.28,0,pint
21-07-2025,Giant_Store_001,1004,Strawberries,Fruit,117,2.44,285.48,0,pint
22-07-2025,Giant_Store_001,1004,Strawberries,Fruit,115,2.44,280.6,0,pint
23-07-2025,Giant_Store_001,1004,Strawberries,Fruit,95,2.44,231.8,0,pint
24-07-2025,Giant_Store_001,1004,Strawberries,Fruit,148,2.44,361.12,0,pint
25-07-2025,Giant_Store_001,1004,Strawberries,Fruit,148,2.44,361.12,0,pint
26-07-2025,Giant_Store_001,1004,Strawberries,Fruit,171,2.44,417.24,0,pint
27-07-2025,Giant_Store_001,1004,Strawberries,Fruit,217,2.44,529.48,0,pint
28-07-2025,Giant_Store_001,1004,Strawberries,Fruit,125,2.44,305,0,pint
29-07-2025,Giant_Store_001,1004,Strawberries,Fruit,113,2.44,275.72,0,pint
30-07-2025,Giant_Store_001,1004,Strawberries,Fruit,106,2.44,258.64,0,pint
31-07-2025,Giant_Store_001,1004,Strawberries,Fruit,109,2.44,265.96,0,pint
01-08-2025,Giant_Store_001,1004,Strawberries,Fruit,130,2.44,317.2,0,pint
02-08-2025,Giant_Store_001,1004,Strawberries,Fruit,141,2.44,344.04,0,pint
03-08-2025,Giant_Store_001,1004,Strawberries,Fruit,123,2.44,300.12,0,pint
04-08-2025,Giant_Store_001,1004,Strawberries,Fruit,93,2.44,226.92,0,pint
05-08-2025,Giant_Store_001,1004,Strawberries,Fruit,119,2.44,290.36,0,pint
06-08-2025,Giant_Store_001,1004,Strawberries,Fruit,81,2.44,197.64,0,pint
07-08-2025,Giant_Store_001,1004,Strawberries,Fruit,84,2.44,204.96,0,pint
08-08-2025,Giant_Store_001,1004,Strawberries,Fruit,122,2.44,297.68,0,pint
09-08-2025,Giant_Store_001,1004,Strawberries,Fruit,140,2.44,341.6,0,pint
10-08-2025,Giant_Store_001,1004,Strawberries,Fruit,109,2.44,265.96,0,pint
11-08-2025,Giant_Store_001,1004,Strawberries,Fruit,145,2.15,311.34,1,pint
12-08-2025,Giant_Store_001,1004,Strawberries,Fruit,89,2.44,217.16,0,pint
13-08-2025,Giant_Store_001,1004,Strawberries,Fruit,144,2.15,309.2,1,pint
14-08-2025,Giant_Store_001,1004,Strawberries,Fruit,104,2.44,253.76,0,pint
15-08-2025,Giant_Store_001,1004,Strawberries,Fruit,96,2.44,234.24,0,pint
16-08-2025,Giant_Store_001,1004,Strawberries,Fruit,121,2.44,295.24,0,pint
17-08-2025,Giant_Store_001,1004,Strawberries,Fruit,107,2.44,261.08,0,pint
18-08-2025,Giant_Store_001,1004,Strawberries,Fruit,98,2.44,239.12,0,pint
19-08-2025,Giant_Store_001,1004,Strawberries,Fruit,134,2.44,326.96,0,pint
20-08-2025,Giant_Store_001,1004,Strawberries,Fruit,105,2.44,256.2,0,pint
21-08-2025,Giant_Store_001,1004,Strawberries,Fruit,145,2.44,353.8,0,pint
22-08-2025,Giant_Store_001,1004,Strawberries,Fruit,99,2.15,212.57,1,pint
23-08-2025,Giant_Store_001,1004,Strawberries,Fruit,119,2.44,290.36,0,pint
24-08-2025,Giant_Store_001,1004,Strawberries,Fruit,145,2.44,353.8,0,pint
25-08-2025,Giant_Store_001,1004,Strawberries,Fruit,152,2.44,370.88,0,pint
26-08-2025,Giant_Store_001,1004,Strawberries,Fruit,79,2.44,192.76,0,pint
27-08-2025,Giant_Store_001,1004,Strawberries,Fruit,105,2.44,256.2,0,pint
28-08-2025,Giant_Store_001,1004,Strawberries,Fruit,114,2.44,278.16,0,pint
29-08-2025,Giant_Store_001,1004,Strawberries,Fruit,130,2.44,317.2,0,pint
30-08-2025,Giant_Store_001,1004,Strawberries,Fruit,161,2.15,345.7,1,pint
31-08-2025,Giant_Store_001,1004,Strawberries,Fruit,125,2.44,305,0,pint
01-09-2025,Giant_Store_001,1004,Strawberries,Fruit,75,2.44,183,0,pint
02-09-2025,Giant_Store_001,1004,Strawberries,Fruit,116,2.15,249.08,1,pint
03-09-2025,Giant_Store_001,1004,Strawberries,Fruit,89,2.44,217.16,0,pint
04-09-2025,Giant_Store_001,1004,Strawberries,Fruit,98,2.44,239.12,0,pint
05-09-2025,Giant_Store_001,1004,Strawberries,Fruit,104,2.44,253.76,0,pint
06-09-2025,Giant_Store_001,1004,Strawberries,Fruit,88,2.44,214.72,0,pint
07-09-2025,Giant_Store_001,1004,Strawberries,Fruit,101,2.44,246.44,0,pint
08-09-2025,Giant_Store_001,1004,Strawberries,Fruit,97,2.44,236.68,0,pint
09-09-2025,Giant_Store_001,1004,Strawberries,Fruit,65,2.44,158.6,0,pint
10-09-2025,Giant_Store_001,1004,Strawberries,Fruit,120,2.44,292.8,0,pint
11-09-2025,Giant_Store_001,1004,Strawberries,Fruit,150,2.15,322.08,1,pint
12-09-2025,Giant_Store_001,1004,Strawberries,Fruit,99,2.44,241.56,0,pint
13-09-2025,Giant_Store_001,1004,Strawberries,Fruit,129,2.44,314.76,0,pint
14-09-2025,Giant_Store_001,1004,Strawberries,Fruit,137,2.44,334.28,0,pint
15-09-2025,Giant_Store_001,1004,Strawberries,Fruit,111,2.44,270.84,0,pint
16-09-2025,Giant_Store_001,1004,Strawberries,Fruit,100,2.44,244,0,pint
17-09-2025,Giant_Store_001,1004,Strawberries,Fruit,72,2.44,175.68,0,pint
18-09-2025,Giant_Store_001,1004,Strawberries,Fruit,131,2.15,281.28,1,pint
19-09-2025,Giant_Store_001,1004,Strawberries,Fruit,112,2.44,273.28,0,pint
20-09-2025,Giant_Store_001,1004,Strawberries,Fruit,118,2.44,287.92,0,pint
21-09-2025,Giant_Store_001,1004,Strawberries,Fruit,133,2.44,324.52,0,pint
22-09-2025,Giant_Store_001,1004,Strawberries,Fruit,103,2.44,251.32,0,pint
23-09-2025,Giant_Store_001,1004,Strawberries,Fruit,106,2.44,258.64,0,pint
24-09-2025,Giant_Store_001,1004,Strawberries,Fruit,83,2.44,202.52,0,pint
25-09-2025,Giant_Store_001,1004,Strawberries,Fruit,105,2.44,256.2,0,pint
26-09-2025,Giant_Store_001,1004,Strawberries,Fruit,78,2.44,190.32,0,pint
27-09-2025,Giant_Store_001,1004,Strawberries,Fruit,98,2.44,239.12,0,pint
28-09-2025,Giant_Store_001,1004,Strawberries,Fruit,107,2.44,261.08,0,pint
29-09-2025,Giant_Store_001,1004,Strawberries,Fruit,138,2.15,296.31,1,pint
30-09-2025,Giant_Store_001,1004,Strawberries,Fruit,96,2.44,234.24,0,pint
01-10-2025,Giant_Store_001,1004,Strawberries,Fruit,95,2.44,231.8,0,pint
02-10-2025,Giant_Store_001,1004,Strawberries,Fruit,88,2.44,214.72,0,pint
03-10-2025,Giant_Store_001,1004,Strawberries,Fruit,58,2.44,141.52,0,pint
04-10-2025,Giant_Store_001,1004,Strawberries,Fruit,114,2.44,278.16,0,pint
05-10-2025,Giant_Store_001,1004,Strawberries,Fruit,94,2.44,229.36,0,pint
06-10-2025,Giant_Store_001,1004,Strawberries,Fruit,74,2.44,180.56,0,pint
07-10-2025,Giant_Store_001,1004,Strawberries,Fruit,137,2.15,294.17,1,pint
08-10-2025,Giant_Store_001,1004,Strawberries,Fruit,60,2.44,146.4,0,pint
09-10-2025,Giant_Store_001,1004,Strawberries,Fruit,114,2.44,278.16,0,pint
10-10-2025,Giant_Store_001,1004,Strawberries,Fruit,95,2.44,231.8,0,pint
11-10-2025,Giant_Store_001,1004,Strawberries,Fruit,105,2.44,256.2,0,pint
12-10-2025,Giant_Store_001,1004,Strawberries,Fruit,65,2.44,158.6,0,pint
13-10-2025,Giant_Store_001,1004,Strawberries,Fruit,78,2.44,190.32,0,pint
14-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,90,0.88,79.2,1,lb
15-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,44,1,44,0,lb
16-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,64,1,64,0,lb
17-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,83,1,83,0,lb
18-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,68,1,68,0,lb
19-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,107,1,107,0,lb
20-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,74,1,74,0,lb
21-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,49,1,49,0,lb
22-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,74,1,74,0,lb
23-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,77,1,77,0,lb
24-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,82,1,82,0,lb
25-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,86,1,86,0,lb
26-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,85,1,85,0,lb
27-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,105,1,105,0,lb
28-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,102,1,102,0,lb
29-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,80,1,80,0,lb
30-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,59,1,59,0,lb
31-10-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,68,1,68,0,lb
01-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,100,0.88,88,1,lb
02-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,124,0.88,109.12,1,lb
03-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,83,1,83,0,lb
04-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,88,1,88,0,lb
05-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,49,1,49,0,lb
06-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,69,1,69,0,lb
07-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,74,1,74,0,lb
08-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,60,1,60,0,lb
09-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,104,1,104,0,lb
10-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,91,1,91,0,lb
11-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,71,1,71,0,lb
12-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,76,1,76,0,lb
13-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,71,1,71,0,lb
14-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,79,1,79,0,lb
15-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,42,1,42,0,lb
16-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,57,1,57,0,lb
17-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,100,1,100,0,lb
18-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,68,1,68,0,lb
19-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,60,1,60,0,lb
20-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,72,1,72,0,lb
21-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,92,0.88,80.96,1,lb
22-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
23-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,120,1,120,0,lb
24-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,110,1,110,0,lb
25-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
26-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
27-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,59,1,59,0,lb
28-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,64,1,64,0,lb
29-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,78,1,78,0,lb
30-11-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,87,1,87,0,lb
01-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,79,1,79,0,lb
02-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,67,1,67,0,lb
03-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,63,1,63,0,lb
04-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
05-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
06-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,55,1,55,0,lb
07-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,90,1,90,0,lb
08-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,102,1,102,0,lb
09-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,71,1,71,0,lb
10-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,44,1,44,0,lb
11-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,72,1,72,0,lb
12-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
13-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
14-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,64,1,64,0,lb
15-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,70,1,70,0,lb
16-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
17-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,48,1,48,0,lb
18-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,38,1,38,0,lb
19-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
20-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,102,0.88,89.76,1,lb
21-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,106,1,106,0,lb
22-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
23-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,79,1,79,0,lb
24-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,90,0.88,79.2,1,lb
25-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,52,1,52,0,lb
26-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,63,1,63,0,lb
27-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,74,1,74,0,lb
28-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,86,1,86,0,lb
29-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,80,0.88,70.4,1,lb
30-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,68,1,68,0,lb
31-12-2024,Giant_Store_001,1005,Mango_Alphonso,Fruit,78,1,78,0,lb
01-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,102,0.88,89.76,1,lb
02-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,64,1,64,0,lb
03-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,68,1,68,0,lb
04-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,109,0.88,95.92,1,lb
05-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,93,1,93,0,lb
06-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
07-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,41,1,41,0,lb
08-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,78,1,78,0,lb
09-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,100,0.88,88,1,lb
10-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
11-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,102,1,102,0,lb
12-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,81,1,81,0,lb
13-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
14-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
15-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,93,0.88,81.84,1,lb
16-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,63,1,63,0,lb
17-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,60,1,60,0,lb
18-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,73,1,73,0,lb
19-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,95,1,95,0,lb
20-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
21-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,44,1,44,0,lb
22-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
23-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,77,1,77,0,lb
24-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,68,1,68,0,lb
25-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,98,1,98,0,lb
26-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,103,1,103,0,lb
27-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,111,0.88,97.68,1,lb
28-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,108,0.88,95.04,1,lb
29-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,65,1,65,0,lb
30-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,62,1,62,0,lb
31-01-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,67,1,67,0,lb
01-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,79,1,79,0,lb
02-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,101,1,101,0,lb
03-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,123,0.88,108.24,1,lb
04-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
05-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,69,1,69,0,lb
06-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,53,1,53,0,lb
07-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
08-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,103,1,103,0,lb
09-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
10-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,81,1,81,0,lb
11-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,74,1,74,0,lb
12-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,97,1,97,0,lb
13-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,66,1,66,0,lb
14-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,61,1,61,0,lb
15-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,99,1,99,0,lb
16-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,74,1,74,0,lb
17-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,69,1,69,0,lb
18-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,72,1,72,0,lb
19-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,78,1,78,0,lb
20-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,83,1,83,0,lb
21-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,126,0.88,110.88,1,lb
22-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,59,1,59,0,lb
23-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,115,1,115,0,lb
24-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,52,1,52,0,lb
25-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
26-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,77,1,77,0,lb
27-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,70,1,70,0,lb
28-02-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,55,1,55,0,lb
01-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,95,1,95,0,lb
02-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,83,1,83,0,lb
03-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,65,0.88,57.2,1,lb
04-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,83,1,83,0,lb
05-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
06-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,55,1,55,0,lb
07-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,69,1,69,0,lb
08-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,71,1,71,0,lb
09-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,95,1,95,0,lb
10-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,66,1,66,0,lb
11-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,72,1,72,0,lb
12-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,60,1,60,0,lb
13-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,95,0.88,83.6,1,lb
14-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,57,1,57,0,lb
15-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,81,1,81,0,lb
16-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,85,1,85,0,lb
17-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,46,1,46,0,lb
18-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,81,1,81,0,lb
19-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,50,1,50,0,lb
20-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,56,1,56,0,lb
21-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
22-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,94,1,94,0,lb
23-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,77,1,77,0,lb
24-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,88,1,88,0,lb
25-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,121,0.88,106.48,1,lb
26-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
27-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
28-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,65,1,65,0,lb
29-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,86,1,86,0,lb
30-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,101,1,101,0,lb
31-03-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,65,1,65,0,lb
01-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,58,1,58,0,lb
02-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,53,1,53,0,lb
03-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,82,1,82,0,lb
04-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,75,1,75,0,lb
05-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,80,1,80,0,lb
06-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,81,1,81,0,lb
07-04-2025,Giant_Store_001,1005,Mango_Alphonso,Fruit,46,1,46,0,lb
