date,sku_id,sku_name,category,unit_of_measure,units_sold,unit_price_usd,revenue_usd,expiry_days,promo_flag
2025-06-15,2004,Bagel_Plain,Bakery,each,137,2.01,275.37,4,False
2025-06-16,2004,Bagel_Plain,Bakery,each,189,2.01,379.89,4,False
2025-06-17,2004,Bagel_Plain,Bakery,each,75,2.01,150.75,4,False
2025-06-18,2004,Bagel_Plain,Bakery,each,93,2.01,186.93,4,False
2025-06-19,2004,Bagel_Plain,Bakery,each,81,2.01,162.81,4,False
2025-06-20,2004,Bagel_Plain,Bakery,each,152,2.01,305.52,4,False
2025-06-21,2004,Bagel_Plain,Bakery,each,181,1.9,343.9,4,True
2025-06-22,2004,Bagel_Plain,Bakery,each,182,1.9,345.8,4,False
2025-06-23,2004,Bagel_Plain,Bakery,each,134,1.9,254.6,4,False
2025-06-24,2004,Bagel_Plain,Bakery,each,106,1.9,201.4,4,False
2025-06-25,2004,Bagel_Plain,Bakery,each,158,2.26,357.08,4,False
2025-06-26,2004,Bagel_Plain,Bakery,each,180,2.26,406.8,4,False
2025-06-27,2004,Bagel_Plain,Bakery,each,160,2.26,361.6,4,False
2025-06-28,2004,Bagel_Plain,Bakery,each,170,2.26,384.2,4,False
2025-06-29,2004,Bagel_Plain,Bakery,each,166,2.01,333.66,4,True
2025-06-30,2004,Bagel_Plain,Bakery,each,83,2.01,166.83,4,False
2025-07-01,2004,Bagel_Plain,Bakery,each,159,1.86,295.74,4,True
2025-07-02,2004,Bagel_Plain,Bakery,each,160,2.15,344.0,4,False
2025-07-03,2004,Bagel_Plain,Bakery,each,235,1.98,465.3,4,True
2025-07-04,2004,Bagel_Plain,Bakery,each,174,1.98,344.52,4,False
2025-07-05,2004,Bagel_Plain,Bakery,each,178,1.98,352.44,4,False
2025-07-06,2004,Bagel_Plain,Bakery,each,145,1.98,287.1,4,False
2025-07-07,2004,Bagel_Plain,Bakery,each,117,1.98,231.66,4,False
2025-07-08,2004,Bagel_Plain,Bakery,each,158,1.72,271.76,4,True
2025-07-09,2004,Bagel_Plain,Bakery,each,185,2.05,379.25,4,False
2025-07-10,2004,Bagel_Plain,Bakery,each,191,2.05,391.55,4,False
2025-07-11,2004,Bagel_Plain,Bakery,each,137,2.05,280.85,4,False
2025-07-12,2004,Bagel_Plain,Bakery,each,175,1.92,336.0,4,True
2025-07-13,2004,Bagel_Plain,Bakery,each,167,1.81,302.27,4,True
2025-07-14,2004,Bagel_Plain,Bakery,each,154,1.81,278.74,4,False
2025-07-15,2004,Bagel_Plain,Bakery,each,167,1.81,302.27,4,False
2025-07-16,2004,Bagel_Plain,Bakery,each,175,2.12,371.0,4,False
2025-07-17,2004,Bagel_Plain,Bakery,each,169,2.0,338.0,4,True
2025-07-18,2004,Bagel_Plain,Bakery,each,114,2.0,228.0,4,False
2025-07-19,2004,Bagel_Plain,Bakery,each,179,1.87,334.73,4,True
2025-07-20,2004,Bagel_Plain,Bakery,each,147,1.87,274.89,4,False
2025-07-21,2004,Bagel_Plain,Bakery,each,124,1.87,231.88,4,False
2025-07-22,2004,Bagel_Plain,Bakery,each,172,1.87,321.64,4,False
2025-07-23,2004,Bagel_Plain,Bakery,each,166,1.86,308.76,4,True
2025-07-24,2004,Bagel_Plain,Bakery,each,199,1.86,370.14,4,False
2025-07-25,2004,Bagel_Plain,Bakery,each,170,1.86,316.2,4,False
2025-07-26,2004,Bagel_Plain,Bakery,each,136,1.86,252.96,4,False
2025-07-27,2004,Bagel_Plain,Bakery,each,144,1.86,267.84,4,False
2025-07-28,2004,Bagel_Plain,Bakery,each,153,1.86,284.58,4,False
2025-07-29,2004,Bagel_Plain,Bakery,each,214,1.86,398.04,4,False
2025-07-30,2004,Bagel_Plain,Bakery,each,165,2.01,331.65,4,False
2025-07-31,2004,Bagel_Plain,Bakery,each,177,2.01,355.77,4,False
2025-08-01,2004,Bagel_Plain,Bakery,each,205,1.88,385.4,4,True
2025-08-02,2004,Bagel_Plain,Bakery,each,114,1.88,214.32,4,False
2025-08-03,2004,Bagel_Plain,Bakery,each,173,1.88,325.24,4,False
2025-08-04,2004,Bagel_Plain,Bakery,each,156,1.88,293.28,4,False
2025-08-05,2004,Bagel_Plain,Bakery,each,162,1.88,304.56,4,False
2025-08-06,2004,Bagel_Plain,Bakery,each,79,1.84,145.36,4,True
2025-08-07,2004,Bagel_Plain,Bakery,each,135,1.84,248.4,4,False
2025-08-08,2004,Bagel_Plain,Bakery,each,88,1.84,161.92,4,False
2025-08-09,2004,Bagel_Plain,Bakery,each,176,1.84,323.84,4,False
2025-08-10,2004,Bagel_Plain,Bakery,each,210,1.84,386.4,4,False
2025-08-11,2004,Bagel_Plain,Bakery,each,62,1.84,114.08,4,False
2025-08-12,2004,Bagel_Plain,Bakery,each,138,1.71,235.98,4,True
2025-08-13,2004,Bagel_Plain,Bakery,each,86,1.96,168.56,4,True
2025-08-14,2004,Bagel_Plain,Bakery,each,111,1.96,217.56,4,False
2025-08-15,2004,Bagel_Plain,Bakery,each,109,1.7,185.3,4,True
2025-08-16,2004,Bagel_Plain,Bakery,each,116,1.7,197.2,4,False
2025-08-17,2004,Bagel_Plain,Bakery,each,179,1.7,304.3,4,False
2025-08-18,2004,Bagel_Plain,Bakery,each,134,1.7,227.8,4,False
2025-08-19,2004,Bagel_Plain,Bakery,each,144,1.7,244.8,4,False
2025-08-20,2004,Bagel_Plain,Bakery,each,152,2.05,311.6,4,False
2025-08-21,2004,Bagel_Plain,Bakery,each,111,1.82,202.02,4,True
2025-08-22,2004,Bagel_Plain,Bakery,each,109,1.58,172.22,4,True
2025-08-23,2004,Bagel_Plain,Bakery,each,44,1.58,69.52,4,False
2025-08-24,2004,Bagel_Plain,Bakery,each,119,1.58,188.02,4,False
2025-08-25,2004,Bagel_Plain,Bakery,each,177,1.58,279.66,4,False
2025-08-26,2004,Bagel_Plain,Bakery,each,115,1.58,181.7,4,False
2025-08-27,2004,Bagel_Plain,Bakery,each,137,2.11,289.07,4,False
2025-08-28,2004,Bagel_Plain,Bakery,each,189,2.11,398.79,4,False
2025-08-29,2004,Bagel_Plain,Bakery,each,80,2.11,168.8,4,False
2025-08-30,2004,Bagel_Plain,Bakery,each,181,1.91,345.71,4,True
2025-08-31,2004,Bagel_Plain,Bakery,each,215,1.91,410.65,4,False
2025-09-01,2004,Bagel_Plain,Bakery,each,189,1.91,360.99,4,False
2025-09-02,2004,Bagel_Plain,Bakery,each,136,1.91,259.76,4,False
2025-09-03,2004,Bagel_Plain,Bakery,each,147,2.06,302.82,4,False
2025-09-04,2004,Bagel_Plain,Bakery,each,116,2.06,238.96,4,False
2025-09-05,2004,Bagel_Plain,Bakery,each,156,2.06,321.36,4,False
2025-09-06,2004,Bagel_Plain,Bakery,each,107,2.06,220.42,4,False
2025-09-07,2004,Bagel_Plain,Bakery,each,26,2.06,53.56,4,False
2025-09-08,2004,Bagel_Plain,Bakery,each,174,2.06,358.44,4,False
2025-09-09,2004,Bagel_Plain,Bakery,each,156,2.06,321.36,4,False
2025-09-10,2004,Bagel_Plain,Bakery,each,165,1.77,292.05,4,True
2025-09-11,2004,Bagel_Plain,Bakery,each,92,1.77,162.84,4,False
2025-09-12,2004,Bagel_Plain,Bakery,each,167,1.77,295.59,4,False
2025-09-13,2004,Bagel_Plain,Bakery,each,147,1.77,260.19,4,False
2025-09-14,2004,Bagel_Plain,Bakery,each,122,1.77,215.94,4,False
2025-09-15,2004,Bagel_Plain,Bakery,each,275,1.77,486.75,4,False
2025-09-16,2004,Bagel_Plain,Bakery,each,187,1.64,306.68,4,True
2025-09-17,2004,Bagel_Plain,Bakery,each,134,2.16,289.44,4,False
2025-09-18,2004,Bagel_Plain,Bakery,each,168,1.85,310.8,4,True
2025-09-19,2004,Bagel_Plain,Bakery,each,234,1.85,432.9,4,False
2025-09-20,2004,Bagel_Plain,Bakery,each,60,1.85,111.0,4,False
2025-09-21,2004,Bagel_Plain,Bakery,each,108,1.85,199.8,4,False
2025-09-22,2004,Bagel_Plain,Bakery,each,175,1.85,323.75,4,False
2025-09-23,2004,Bagel_Plain,Bakery,each,174,1.85,321.9,4,False
2025-09-24,2004,Bagel_Plain,Bakery,each,48,2.07,99.36,4,False
2025-09-25,2004,Bagel_Plain,Bakery,each,90,2.07,186.3,4,False
2025-09-26,2004,Bagel_Plain,Bakery,each,167,2.07,345.69,4,False
2025-09-27,2004,Bagel_Plain,Bakery,each,106,2.07,219.42,4,False
2025-09-28,2004,Bagel_Plain,Bakery,each,135,2.07,279.45,4,False
2025-09-29,2004,Bagel_Plain,Bakery,each,187,2.07,387.09,4,False
2025-09-30,2004,Bagel_Plain,Bakery,each,87,2.07,180.09,4,False
2025-10-01,2004,Bagel_Plain,Bakery,each,151,2.16,326.16,4,False
2025-10-02,2004,Bagel_Plain,Bakery,each,137,2.16,295.92,4,False
2025-10-03,2004,Bagel_Plain,Bakery,each,228,2.16,492.48,4,False
2025-10-04,2004,Bagel_Plain,Bakery,each,118,1.86,219.48,4,True
2025-10-05,2004,Bagel_Plain,Bakery,each,140,1.86,260.4,4,False
2025-10-06,2004,Bagel_Plain,Bakery,each,164,1.68,275.52,4,True
2025-10-07,2004,Bagel_Plain,Bakery,each,131,1.68,220.08,4,False
2025-10-08,2004,Bagel_Plain,Bakery,each,213,2.23,474.99,4,False
2025-10-09,2004,Bagel_Plain,Bakery,each,131,2.23,292.13,4,False
2025-10-10,2004,Bagel_Plain,Bakery,each,95,2.23,211.85,4,False
2025-10-11,2004,Bagel_Plain,Bakery,each,129,2.23,287.67,4,False
2025-10-12,2004,Bagel_Plain,Bakery,each,154,2.23,343.42,4,False
2025-10-13,2004,Bagel_Plain,Bakery,each,215,2.23,479.45,4,False
2025-10-14,2004,Bagel_Plain,Bakery,each,152,2.23,338.96,4,False
2025-10-15,2004,Bagel_Plain,Bakery,each,174,2.04,354.96,4,False
